Date	Netherlands	Greece
1/7/2002	1115.157	999.451
1/8/2002	1106.196	986.26
1/9/2002	1116.308	976.476
1/10/2002	1103.01	976.006
1/11/2002	1117.503	969.732
1/14/2002	1090.705	946.919
1/15/2002	1105.329	946.425
1/16/2002	1094.088	940.491
1/17/2002	1109.31	966.828
1/18/2002	1102.848	965.454
1/21/2002	1100.189	959.198
1/22/2002	1104.435	966.09
1/23/2002	1105.772	984.488
1/24/2002	1131.329	994.49
1/25/2002	1135.367	992.92
1/28/2002	1145.518	996.007
1/29/2002	1132.575	995.231
1/30/2002	1116.769	982.663
1/31/2002	1131.038	984.932
2/1/2002	1134.649	983.939
2/4/2002	1124.799	981.004
2/5/2002	1100.801	969.187
2/6/2002	1091.343	965.456
2/7/2002	1096.121	961.249
2/8/2002	1088.808	954.066
2/11/2002	1102.074	948.689
2/12/2002	1106.284	945.353
2/13/2002	1112.88	943.396
2/14/2002	1129.344	944.516
2/15/2002	1124.162	941.665
2/18/2002	1115.315	929.192
2/19/2002	1093.429	914.794
2/20/2002	1085.806	913.438
2/21/2002	1101.377	908.526
2/22/2002	1087.512	893.614
2/25/2002	1102.676	896.722
2/26/2002	1108.009	914.567
2/27/2002	1121.421	903.966
2/28/2002	1128.744	880.891
3/1/2002	1137.43	893.635
3/4/2002	1165.764	915.631
3/5/2002	1165.58	914.989
3/6/2002	1166.636	913.858
3/7/2002	1180.222	917.369
3/8/2002	1182.519	921.481
3/11/2002	1185.256	915.7
3/12/2002	1183.1	899.66
3/13/2002	1171.852	896.776
3/14/2002	1170.555	900.069
3/15/2002	1187.824	899.077
3/18/2002	1196.207	899.077
3/19/2002	1205.432	887.412
3/20/2002	1196.166	881.247
3/21/2002	1188.42	875.921
3/22/2002	1195.864	870.472
3/25/2002	1188.17	870.472
3/26/2002	1191.871	863.261
3/27/2002	1196.798	858.776
3/28/2002	1216.533	855.426
3/29/2002	1216.533	855.426
4/1/2002	1216.533	855.426
4/2/2002	1213.389	826.675
4/3/2002	1208.282	818.611
4/4/2002	1188.736	817.716
4/5/2002	1178.575	825.254
4/8/2002	1161.943	808.525
4/9/2002	1166.467	820.945
4/10/2002	1176.048	811.406
4/11/2002	1162.207	810.849
4/12/2002	1162.241	810.932
4/15/2002	1169.068	795.61
4/16/2002	1197.009	797.189
4/17/2002	1202.157	810.644
4/18/2002	1201.605	811.375
4/19/2002	1201.969	819.623
4/22/2002	1195.579	811.835
4/23/2002	1193.024	809.706
4/24/2002	1178.407	816.542
4/25/2002	1163.584	810.46
4/26/2002	1158.756	816.559
4/29/2002	1151.134	819.356
4/30/2002	1166.395	816.116
5/1/2002	1166.395	816.116
5/2/2002	1154.7	814.803
5/3/2002	1144.724	815.201
5/6/2002	1133.403	815.201
5/7/2002	1124.636	815.201
5/8/2002	1143.469	839.254
5/9/2002	1145.017	848.017
5/10/2002	1130.664	855.552
5/13/2002	1138.752	859.997
5/14/2002	1159.955	876.043
5/15/2002	1164.747	869.211
5/16/2002	1161.745	869.887
5/17/2002	1148.077	885.394
5/20/2002	1141.194	890.17
5/21/2002	1135.455	891.798
5/22/2002	1123.475	876.976
5/23/2002	1138.286	869.568
5/24/2002	1142.009	864.915
5/27/2002	1142.939	855.915
5/28/2002	1133.201	857.016
5/29/2002	1127.955	856.156
5/30/2002	1106.061	842.275
5/31/2002	1123.911	853.788
6/3/2002	1107.194	843.493
6/4/2002	1071.581	836.344
6/5/2002	1076.062	848.358
6/6/2002	1082.371	859.338
6/7/2002	1054.898	850.456
6/10/2002	1051.283	854.793
6/11/2002	1070.435	854.522
6/12/2002	1037.62	849.824
6/13/2002	1029.52	842.75
6/14/2002	999.802	822.596
6/17/2002	1037.071	819.318
6/18/2002	1040.643	817.201
6/19/2002	1023.722	806.488
6/20/2002	998.443	797.896
6/21/2002	986.683	800.968
6/24/2002	960.279	800.968
6/25/2002	993.234	816.743
6/26/2002	969.079	804.115
6/27/2002	982.308	816.067
6/28/2002	1030.444	820.098
7/1/2002	1030.421	812.428
7/2/2002	993.622	795.756
7/3/2002	964.717	792.23
7/4/2002	997.813	801.528
7/5/2002	1035.352	803.464
7/8/2002	1026.967	804.946
7/9/2002	1017.076	797.924
7/10/2002	961.473	786.498
7/11/2002	922.354	776.408
7/12/2002	915.492	772.13
7/15/2002	855.327	770.663
7/16/2002	845.639	760.352
7/17/2002	881.966	763.874
7/18/2002	893.833	770.831
7/19/2002	858.767	760.019
7/22/2002	795.158	743.326
7/23/2002	779.217	744.733
7/24/2002	753.183	723.116
7/25/2002	787.799	738.779
7/26/2002	790.227	735.169
7/29/2002	843.846	758.673
7/30/2002	830.661	762.562
7/31/2002	853.439	758.553
8/1/2002	803.342	762.059
8/2/2002	789.691	756.307
8/5/2002	764.042	748.336
8/6/2002	799.717	749.433
8/7/2002	798.044	763.206
8/8/2002	836.404	763.363
8/9/2002	853.665	766.127
8/12/2002	828.826	765.015
8/13/2002	841.207	763.035
8/14/2002	817.404	770.391
8/15/2002	855.424	770.391
8/16/2002	864.431	776.571
8/19/2002	896.273	779.088
8/20/2002	883.894	782.261
8/21/2002	884.813	797.909
8/22/2002	917.017	789.767
8/23/2002	904.879	782.35
8/26/2002	880.125	782.439
8/27/2002	912.734	785.994
8/28/2002	872.557	779.964
8/29/2002	847.527	768.474
8/30/2002	860.788	761.385
9/2/2002	845.024	749.804
9/3/2002	807.639	752.861
9/4/2002	805.711	746.154
9/5/2002	796.445	735.79
9/6/2002	825.348	739.97
9/9/2002	803.191	729.569
9/10/2002	826.977	729.94
9/11/2002	850.537	730.761
9/12/2002	808.14	717.572
9/13/2002	788.281	702.127
9/16/2002	785.408	692.852
9/17/2002	773.227	688.601
9/18/2002	739.771	675.462
9/19/2002	727.152	664.399
9/20/2002	719.719	670.043
9/23/2002	696.197	657.521
9/24/2002	694.237	646.479
9/25/2002	703.599	649.219
9/26/2002	748.901	664.76
9/27/2002	744.714	665.599
9/30/2002	702.03	652.33
10/1/2002	725.457	648.162
10/2/2002	754.935	639.081
10/3/2002	743.544	620.883
10/4/2002	727.737	627.907
10/7/2002	716.551	609.473
10/8/2002	699.111	606.296
10/9/2002	695.35	601.946
10/10/2002	715.545	604.271
10/11/2002	747.641	634.038
10/14/2002	740.991	633.798
10/15/2002	793.059	638.835
10/16/2002	774.744	628.894
10/17/2002	801.254	640.858
10/18/2002	805.239	640.369
10/21/2002	803.152	639.471
10/22/2002	791.763	630.157
10/23/2002	763.42	619.25
10/24/2002	781.327	620.372
10/25/2002	767.982	612.559
10/28/2002	783.142	612.559
10/29/2002	741.932	617.286
10/30/2002	771.586	620.999
10/31/2002	791.123	624.569
11/1/2002	783.163	619.628
11/4/2002	808.757	643.943
11/5/2002	813.311	644.852
11/6/2002	802.972	651.38
11/7/2002	775.077	640.184
11/8/2002	764.783	642.383
11/11/2002	761.626	637.865
11/12/2002	762.684	634.128
11/13/2002	756.763	619.842
11/14/2002	773.949	621.246
11/15/2002	781.635	628.209
11/18/2002	791.707	617.729
11/19/2002	788.797	617.108
11/20/2002	783.681	619.323
11/21/2002	819.278	636.141
11/22/2002	822.293	635.678
11/25/2002	824.702	641.779
11/26/2002	804.035	639.226
11/27/2002	825.45	638.802
11/28/2002	831.916	642.42
11/29/2002	833.968	638.305
12/2/2002	831.507	646.029
12/3/2002	809.357	637.652
12/4/2002	793.516	635.233
12/5/2002	786.141	631.882
12/6/2002	784.145	621.105
12/9/2002	768.367	616.227
12/10/2002	767.401	619.897
12/11/2002	777.823	626.409
12/12/2002	767.19	623.791
12/13/2002	752.622	622.416
12/16/2002	779.263	622.711
12/17/2002	766.122	627.171
12/18/2002	748.711	628.12
12/19/2002	744.478	619.812
12/20/2002	754.74	616.841
12/23/2002	765.624	609.728
12/24/2002	764.083	608.769
12/25/2002	764.083	608.769
12/26/2002	764.083	608.769
12/27/2002	739.968	607.682
12/30/2002	745.572	602.967
12/31/2002	748.015	603.221
1/1/2003	748.015	603.221
1/2/2003	780.406	610.973
1/3/2003	775.306	612.882
1/6/2003	780.422	612.882
1/7/2003	776.179	610.554
1/8/2003	763.831	596.348
1/9/2003	772.882	593.042
1/10/2003	775.184	585.495
1/13/2003	776.912	585.037
1/14/2003	775.663	588.219
1/15/2003	765.21	591.071
1/16/2003	764.001	594.699
1/17/2003	740.084	581.241
1/20/2003	724.773	572.827
1/21/2003	712.54	574.057
1/22/2003	695.826	573.812
1/23/2003	688.827	584.457
1/24/2003	683.025	595.573
1/27/2003	657.433	585.946
1/28/2003	659.638	577.643
1/29/2003	660.568	576.556
1/30/2003	682.239	579.656
1/31/2003	685.392	584.731
2/3/2003	694.447	582.767
2/4/2003	666.762	580.657
2/5/2003	678.704	578.375
2/6/2003	661.212	575.704
2/7/2003	648.294	584.686
2/10/2003	640.539	582.289
2/11/2003	658.985	588.125
2/12/2003	639.195	584.14
2/13/2003	637.946	582.064
2/14/2003	656.786	583.287
2/17/2003	670.859	585.056
2/18/2003	677.841	587.769
2/19/2003	661.529	587.557
2/20/2003	652.855	587.434
2/21/2003	657.579	582.235
2/24/2003	634.119	575.236
2/25/2003	611.615	560.415
2/26/2003	604.072	558.696
2/27/2003	614.936	556.05
2/28/2003	632.238	554.069
3/3/2003	635.04	551.583
3/4/2003	617.327	536.225
3/5/2003	609.831	533.686
3/6/2003	598.192	535.01
3/7/2003	575.134	526.767
3/10/2003	561.233	526.767
3/11/2003	561.613	510.116
3/12/2003	537.094	500.933
3/13/2003	580.893	513.021
3/14/2003	613.527	514.334
3/17/2003	639.959	504.721
3/18/2003	633.116	522.321
3/19/2003	643.213	522.951
3/20/2003	634.789	519.561
3/21/2003	662.147	531.965
3/24/2003	625.282	524.891
3/25/2003	644.474	524.891
3/26/2003	644.198	527.366
3/27/2003	630.964	521.17
3/28/2003	635.748	512.355
3/31/2003	605.341	492.587
4/1/2003	618.094	493.541
4/2/2003	642.062	503.392
4/3/2003	647.89	506.856
4/4/2003	651.389	516.645
4/7/2003	681.365	531.486
4/8/2003	667.321	527.505
4/9/2003	664.845	531.204
4/10/2003	650.216	531.635
4/11/2003	658.948	539.238
4/14/2003	663.445	546.748
4/15/2003	680.99	551.099
4/16/2003	677.049	549.947
4/17/2003	678.413	554.632
4/18/2003	678.413	554.632
4/21/2003	678.413	554.632
4/22/2003	678.074	556.532
4/23/2003	687.673	570.151
4/24/2003	665.299	567.24
4/25/2003	653.315	567.24
4/28/2003	673.101	567.24
4/29/2003	664.04	568.131
4/30/2003	659.738	580.517
5/1/2003	659.738	580.517
5/2/2003	653.787	592.279
5/5/2003	668.328	605.463
5/6/2003	678.696	613.473
5/7/2003	670.333	617.79
5/8/2003	654.654	606.4
5/9/2003	661.422	589.005
5/12/2003	664.306	584.127
5/13/2003	664.555	594.113
5/14/2003	664.448	597.216
5/15/2003	666.995	595.193
5/16/2003	673.161	602.747
5/19/2003	646.121	595.547
5/20/2003	649.806	595.713
5/21/2003	636.735	585.863
5/22/2003	648.468	581.947
5/23/2003	639.852	578.835
5/26/2003	638.205	578.107
5/27/2003	642.487	572.46
5/28/2003	658.866	584.012
5/29/2003	658.661	586.012
5/30/2003	662.105	582.944
6/2/2003	674.015	609.287
6/3/2003	668.597	611.711
6/4/2003	683.35	637.513
6/5/2003	681.285	633.716
6/6/2003	701.761	650.503
6/9/2003	688.73	647.258
6/10/2003	692.009	644.684
6/11/2003	707.55	654.412
6/12/2003	717.671	668.104
6/13/2003	697.248	662.88
6/16/2003	712.407	662.88
6/17/2003	712.78	680.7
6/18/2003	717.567	677.387
6/19/2003	704.052	661.001
6/20/2003	712.868	656.719
6/23/2003	689.025	647.274
6/24/2003	683.372	646.621
6/25/2003	691.954	656.813
6/26/2003	688.245	658.331
6/27/2003	696.461	656.14
6/30/2003	683.313	654.091
7/1/2003	670.292	643.574
7/2/2003	687.819	672.488
7/3/2003	689.705	677.37
7/4/2003	684.41	673.623
7/7/2003	711.352	698.218
7/8/2003	711.681	694.727
7/9/2003	701.759	687.877
7/10/2003	692.065	687.61
7/11/2003	701.766	682.634
7/14/2003	713.316	708.131
7/15/2003	712.286	719.9
7/16/2003	710.121	720.366
7/17/2003	701.333	714.017
7/18/2003	714.268	723.847
7/21/2003	707.303	717.882
7/22/2003	715.02	720.141
7/23/2003	710.984	721.324
7/24/2003	720.625	722.341
7/25/2003	707.586	718.19
7/28/2003	715.165	719.052
7/29/2003	707.762	731.288
7/30/2003	710.718	749.139
7/31/2003	724.137	748.789
8/1/2003	714.904	750.749
8/4/2003	709.329	753.71
8/5/2003	714.723	748.638
8/6/2003	704.84	742.001
8/7/2003	709.426	735.345
8/8/2003	718.399	741.223
8/11/2003	724.224	735.471
8/12/2003	727.456	736.862
8/13/2003	726.371	746.117
8/14/2003	737.543	755.559
8/15/2003	741.766	755.559
8/18/2003	746.183	771.676
8/19/2003	745.847	772.175
8/20/2003	743.609	770.203
8/21/2003	753.784	789.348
8/22/2003	761.967	801.987
8/25/2003	753.775	799.599
8/26/2003	745.726	783.582
8/27/2003	754.302	785.539
8/28/2003	757.196	786.727
8/29/2003	753.787	770.511
9/1/2003	768.841	768.3
9/2/2003	768.78	750.542
9/3/2003	778.441	745.49
9/4/2003	776.139	745.778
9/5/2003	773.727	748.193
9/8/2003	779.775	730.918
9/9/2003	769.101	716.915
9/10/2003	756.064	722.686
9/11/2003	756.414	728.849
9/12/2003	750.819	725.854
9/15/2003	755.807	713.195
9/16/2003	761.891	707.465
9/17/2003	766.239	722.138
9/18/2003	766.073	708.244
9/19/2003	759.188	711.837
9/22/2003	742.37	707.972
9/23/2003	734.222	710.116
9/24/2003	735.803	715.692
9/25/2003	728.291	709.238
9/26/2003	717.437	700.752
9/29/2003	714.536	703.871
9/30/2003	701.156	708.222
10/1/2003	712.572	706.706
10/2/2003	716.831	720.446
10/3/2003	737.287	732.244
10/6/2003	730.683	748.694
10/7/2003	725.449	733.941
10/8/2003	722.111	743.264
10/9/2003	738.158	740.986
10/10/2003	735.974	736.261
10/13/2003	749.419	737.352
10/14/2003	744.647	737.713
10/15/2003	754.71	738.763
10/16/2003	748.466	737.427
10/17/2003	752.615	741.339
10/20/2003	744.736	740.86
10/21/2003	748.061	746.92
10/22/2003	733.775	742.159
10/23/2003	721.688	731.05
10/24/2003	718.915	733.422
10/27/2003	725.491	738.465
10/28/2003	730.65	738.465
10/29/2003	734.725	739.159
10/30/2003	739.523	741.559
10/31/2003	744.128	742.278
11/3/2003	765.251	756.423
11/4/2003	761.722	753.396
11/5/2003	757.057	753.651
11/6/2003	764.054	760.087
11/7/2003	772.954	766.248
11/10/2003	765.486	766.5
11/11/2003	759.671	761.056
11/12/2003	759.147	756.145
11/13/2003	762.18	758.353
11/14/2003	761.687	758.905
11/17/2003	741.879	747.776
11/18/2003	739.963	746.762
11/19/2003	737.507	746.719
11/20/2003	735.585	738.876
11/21/2003	733.595	743.83
11/24/2003	750.663	749.901
11/25/2003	751.367	759.349
11/26/2003	747.963	767.816
11/27/2003	752.077	769.648
11/28/2003	746.988	764.202
12/1/2003	758.856	766.261
12/2/2003	758.522	770.644
12/3/2003	762.19	777.356
12/4/2003	759.619	773.951
12/5/2003	754.369	771.448
12/8/2003	748.751	768.757
12/9/2003	752.501	778.658
12/10/2003	744.786	780.533
12/11/2003	750.409	781.883
12/12/2003	749.891	785.771
12/15/2003	750.469	782.976
12/16/2003	748.099	775.529
12/17/2003	747.142	776.913
12/18/2003	754.097	779.169
12/19/2003	761.455	790.023
12/22/2003	758.282	791.293
12/23/2003	759.183	792.453
12/24/2003	761.615	796.409
12/25/2003	761.615	796.409
12/26/2003	761.615	796.409
12/29/2003	767.294	798.262
12/30/2003	772.605	815.26
12/31/2003	775.085	819.126
1/1/2004	775.085	819.126
1/2/2004	784.053	836.49
1/5/2004	785.29	847.712
1/6/2004	782.875	847.712
1/7/2004	776.579	861.604
1/8/2004	785.223	871.4
1/9/2004	769.562	869.105
1/12/2004	764.738	868.467
1/13/2004	766.501	887.592
1/14/2004	772.409	905.304
1/15/2004	779.103	904.074
1/16/2004	789.171	907.341
1/19/2004	790.775	891.315
1/20/2004	785.041	878.254
1/21/2004	792.268	898.985
1/22/2004	791.976	899.963
1/23/2004	790.89	895.808
1/26/2004	787.279	875.708
1/27/2004	790.8	880.73
1/28/2004	795.701	867.59
1/29/2004	787.552	860.395
1/30/2004	783.656	877.302
2/2/2004	787.297	879.146
2/3/2004	780.685	871.117
2/4/2004	775.779	872.228
2/5/2004	774.971	887.393
2/6/2004	775.154	885.992
2/9/2004	783.185	876.706
2/10/2004	785.664	882.469
2/11/2004	788.906	892.469
2/12/2004	791.782	898.056
2/13/2004	786.78	892.851
2/16/2004	790.989	893.056
2/17/2004	797.288	899.395
2/18/2004	797.257	903.919
2/19/2004	804.067	899.129
2/20/2004	801.373	897.508
2/23/2004	797.818	897.508
2/24/2004	785.99	880.517
2/25/2004	789.344	862.94
2/26/2004	793.866	871.728
2/27/2004	795.87	882.671
3/1/2004	802.973	881.772
3/2/2004	810.958	882.8
3/3/2004	809.768	879.73
3/4/2004	810.113	891.992
3/5/2004	803.351	900.683
3/8/2004	807.369	911.424
3/9/2004	797.15	902.678
3/10/2004	797.066	898.341
3/11/2004	774.792	875.159
3/12/2004	777.443	878.265
3/15/2004	760.533	857.044
3/16/2004	762.023	863.399
3/17/2004	775.948	871.77
3/18/2004	756.19	872.204
3/19/2004	755.508	866.339
3/22/2004	739.722	832.469
3/23/2004	739.55	841.567
3/24/2004	735.692	835.603
3/25/2004	751.792	835.603
3/26/2004	754.458	845.543
3/29/2004	765.621	864.342
3/30/2004	765.35	864.432
3/31/2004	763.329	863.094
4/1/2004	769.418	863.869
4/2/2004	786.561	869.33
4/5/2004	791.535	887.285
4/6/2004	787.152	884.883
4/7/2004	788.21	885.835
4/8/2004	788.996	899.482
4/9/2004	788.996	899.482
4/12/2004	788.996	899.482
4/13/2004	794.847	908.865
4/14/2004	788.063	895.714
4/15/2004	790.892	896.67
4/16/2004	796.635	903.425
4/19/2004	796.542	895.26
4/20/2004	802.424	902.258
4/21/2004	798.21	908.745
4/22/2004	801.237	921.348
4/23/2004	803.897	924.455
4/26/2004	796.541	932.156
4/27/2004	795.734	929.905
4/28/2004	781.875	942.814
4/29/2004	774.784	939.256
4/30/2004	770.159	929.885
5/3/2004	775.24	941.837
5/4/2004	776.821	942.337
5/5/2004	783.063	934.259
5/6/2004	770.217	926.798
5/7/2004	769.536	924.128
5/10/2004	751.456	897.896
5/11/2004	758.93	910.953
5/12/2004	746.166	918.707
5/13/2004	755.36	930.901
5/14/2004	748.144	920.129
5/17/2004	738.073	905.289
5/18/2004	743.058	904.93
5/19/2004	755.819	896.108
5/20/2004	750.87	872.295
5/21/2004	750.146	860.817
5/24/2004	757.343	864.063
5/25/2004	754.22	855.228
5/26/2004	760.702	869.2
5/27/2004	766.074	881.943
5/28/2004	765.806	900.302
5/31/2004	767.615	900.302
6/1/2004	756.944	886.68
6/2/2004	762.144	887.054
6/3/2004	765.363	894.784
6/4/2004	769.714	907.986
6/7/2004	777.454	900.604
6/8/2004	778.609	894.303
6/9/2004	776.068	893.382
6/10/2004	778.269	895.462
6/11/2004	777.699	893.004
6/14/2004	768.483	888.013
6/15/2004	773.574	895.522
6/16/2004	781.77	897.612
6/17/2004	783.29	886.621
6/18/2004	786.44	878.693
6/21/2004	786.865	869.58
6/22/2004	776.047	872.732
6/23/2004	777.763	871.07
6/24/2004	784.756	872.322
6/25/2004	785.569	862.285
6/28/2004	792.352	875.739
6/29/2004	789.864	875.484
6/30/2004	784.75	882.387
7/1/2004	786.226	876.053
7/2/2004	777.54	873.945
7/5/2004	773.95	871.531
7/6/2004	767.304	877.712
7/7/2004	764.423	876.069
7/8/2004	766.254	868.983
7/9/2004	768.16	871.193
7/12/2004	762.51	871.484
7/13/2004	762.105	872.909
7/14/2004	760.186	873.488
7/15/2004	752.586	876.022
7/16/2004	753.202	886.391
7/19/2004	748.895	889.634
7/20/2004	751.64	885.999
7/21/2004	757.727	885.52
7/22/2004	743.57	873.452
7/23/2004	743.889	875.621
7/26/2004	734.906	869.58
7/27/2004	743.275	881.813
7/28/2004	742.61	882.177
7/29/2004	757.225	878.748
7/30/2004	753.178	864.729
8/2/2004	744.7	860.894
8/3/2004	749.091	868.751
8/4/2004	742.427	854.982
8/5/2004	745.66	854.305
8/6/2004	722.139	850.626
8/9/2004	717.716	854.045
8/10/2004	724.336	848.509
8/11/2004	717.714	845.773
8/12/2004	716.195	836.97
8/13/2004	713.68	836.97
8/16/2004	722.789	833.898
8/17/2004	724.314	843.886
8/18/2004	726.532	836.85
8/19/2004	727.738	838.291
8/20/2004	727.419	825.483
8/23/2004	738.921	833.195
8/24/2004	736.801	840.742
8/25/2004	737.049	852.493
8/26/2004	742.212	861.647
8/27/2004	746.867	868.957
8/30/2004	745.341	864.767
8/31/2004	739.408	868.61
9/1/2004	744.029	873.256
9/2/2004	748.58	878.383
9/3/2004	753.315	875.856
9/6/2004	757.55	876.743
9/7/2004	759.307	874.661
9/8/2004	757.95	863.993
9/9/2004	751.258	866.094
9/10/2004	755.045	873.445
9/13/2004	764.386	875.558
9/14/2004	761.237	876.145
9/15/2004	759.313	882.391
9/16/2004	759.01	877.735
9/17/2004	765.029	884.359
9/20/2004	760.149	890.812
9/21/2004	765.681	895.752
9/22/2004	752.795	894.229
9/23/2004	744.847	893.394
9/24/2004	743.353	893.725
9/27/2004	739.078	886.346
9/28/2004	740.93	889.427
9/29/2004	741.473	899.086
9/30/2004	739.017	885.68
10/1/2004	754.063	894.333
10/4/2004	761.592	906.691
10/5/2004	763.691	906.396
10/6/2004	765.531	903.45
10/7/2004	767.77	916.687
10/8/2004	762.621	917.844
10/11/2004	761.634	919.154
10/12/2004	751.997	916.391
10/13/2004	754.102	916.852
10/14/2004	749.39	921.34
10/15/2004	747.319	927.459
10/18/2004	744.594	923.465
10/19/2004	751.046	926.432
10/20/2004	741.174	926.883
10/21/2004	744.511	941.83
10/22/2004	744.834	944.393
10/25/2004	732.826	930.215
10/26/2004	735.359	942.622
10/27/2004	746.601	944.091
10/28/2004	753.481	944.091
10/29/2004	751.776	955.33
11/1/2004	753.497	960.416
11/2/2004	758.943	982.531
11/3/2004	760.994	981.531
11/4/2004	757.516	997.542
11/5/2004	763.132	1021.017
11/8/2004	764.33	1002.983
11/9/2004	763.609	989.859
11/10/2004	766.865	997.278
11/11/2004	775.019	1004.706
11/12/2004	777.168	1000.861
11/15/2004	774.656	1004.359
11/16/2004	768.587	1000.589
11/17/2004	774.407	1013.974
11/18/2004	773.608	1007.573
11/19/2004	770.061	1003.088
11/22/2004	765.285	994.665
11/23/2004	765.443	980.823
11/24/2004	764.877	986.52
11/25/2004	773.424	1011.637
11/26/2004	773.259	1014.737
11/29/2004	772.146	1022.304
11/30/2004	767.224	1014.859
12/1/2004	777.357	1011.924
12/2/2004	779.218	1020.472
12/3/2004	777.365	1016.016
12/6/2004	773.838	1012.473
12/7/2004	776.053	1021.871
12/8/2004	775.718	1027.227
12/9/2004	768.938	1027.188
12/10/2004	772.562	1023.878
12/13/2004	780.127	1031.295
12/14/2004	782.133	1025.569
12/15/2004	778.482	1032.657
12/16/2004	781.831	1042.208
12/17/2004	775.226	1038.754
12/20/2004	775.268	1050.283
12/21/2004	776.447	1040.288
12/22/2004	781.375	1043.609
12/23/2004	784.28	1044.155
12/24/2004	783.594	1054.164
12/27/2004	782.645	1065.85
12/28/2004	784.551	1070.202
12/29/2004	781.908	1075.664
12/30/2004	782.111	1074.319
12/31/2004	784.921	1073.582
1/3/2005	791.015	1091.671
1/4/2005	791.415	1097.333
1/5/2005	786.283	1088.923
1/6/2005	792.819	1088.923
1/7/2005	795.635	1098.562
1/10/2005	796.162	1088.607
1/11/2005	791.099	1100.46
1/12/2005	784.934	1111.386
1/13/2005	788.887	1121.839
1/14/2005	791.489	1119.491
1/17/2005	794.515	1108.282
1/18/2005	794.702	1098.969
1/19/2005	794.922	1121.904
1/20/2005	792.348	1127.493
1/21/2005	796.011	1131.375
1/24/2005	797.834	1131.324
1/25/2005	802.26	1140.375
1/26/2005	804.401	1146.535
1/27/2005	808.172	1133.162
1/28/2005	807.085	1133.309
1/31/2005	814.884	1119.322
2/1/2005	828.091	1115.66
2/2/2005	830.863	1102.311
2/3/2005	827.193	1112.965
2/4/2005	833.136	1116.812
2/7/2005	836.693	1127.953
2/8/2005	836.56	1124.609
2/9/2005	832.754	1115.268
2/10/2005	830.984	1107.557
2/11/2005	838.729	1120.945
2/14/2005	839.836	1129.696
2/15/2005	844.823	1158.958
2/16/2005	843.547	1164.516
2/17/2005	848.247	1179.113
2/18/2005	851.685	1178.659
2/21/2005	853.803	1165.137
2/22/2005	847.801	1165.689
2/23/2005	841.293	1177.506
2/24/2005	839.688	1197.035
2/25/2005	851.576	1197.236
2/28/2005	851.75	1222.346
3/1/2005	856.973	1214.048
3/2/2005	858.267	1193.717
3/3/2005	858.806	1193.487
3/4/2005	865.129	1209.428
3/7/2005	866.075	1200.424
3/8/2005	860.397	1196.478
3/9/2005	855.52	1203.822
3/10/2005	845.462	1209.427
3/11/2005	844.919	1221.656
3/14/2005	844.9	1221.656
3/15/2005	848.969	1210.399
3/16/2005	836.334	1186.303
3/17/2005	835.354	1151.563
3/18/2005	838.739	1156.511
3/21/2005	836.235	1123.538
3/22/2005	838.293	1116.606
3/23/2005	835.615	1128.067
3/24/2005	840.74	1145.609
3/25/2005	840.74	1145.609
3/28/2005	840.74	1145.609
3/29/2005	841.006	1141.281
3/30/2005	835.98	1115.607
3/31/2005	836.826	1108.354
4/1/2005	834.219	1121.022
4/4/2005	833.098	1130.001
4/5/2005	838.51	1153.237
4/6/2005	842.406	1155.334
4/7/2005	847.66	1168.328
4/8/2005	848.166	1166.069
4/11/2005	844.635	1163.697
4/12/2005	840.62	1173.509
4/13/2005	840.947	1172.296
4/14/2005	837.029	1160.521
4/15/2005	826.072	1144.211
4/18/2005	808.101	1120.337
4/19/2005	811.178	1127.088
4/20/2005	804.509	1120.426
4/21/2005	802.361	1119.771
4/22/2005	809.593	1132.909
4/25/2005	812.333	1121.927
4/26/2005	810.472	1117.249
4/27/2005	797.606	1103.132
4/28/2005	790.212	1101.048
4/29/2005	792.102	1101.048
5/2/2005	792.347	1101.048
5/3/2005	793.58	1086.021
5/4/2005	796.724	1090.211
5/5/2005	805.443	1097.526
5/6/2005	810.598	1104.215
5/9/2005	807.971	1095.554
5/10/2005	803.336	1104.959
5/11/2005	799.528	1108.435
5/12/2005	803.396	1116.323
5/13/2005	803.487	1112.526
5/16/2005	801.117	1117.16
5/17/2005	802.198	1114.148
5/18/2005	815.031	1101.175
5/19/2005	821.023	1106.326
5/20/2005	822.484	1121.267
5/23/2005	827.695	1118.333
5/24/2005	826.677	1123.993
5/25/2005	828.635	1130.005
5/26/2005	834.688	1155.775
5/27/2005	834.35	1147.838
5/30/2005	837.687	1154.452
5/31/2005	829.034	1146.947
6/1/2005	845.713	1150.465
6/2/2005	848.143	1156.09
6/3/2005	845.774	1173.188
6/6/2005	840.07	1188.308
6/7/2005	848.661	1186.722
6/8/2005	848.999	1192.81
6/9/2005	849.335	1197.35
6/10/2005	856.941	1204.883
6/13/2005	861.553	1201.72
6/14/2005	863.587	1186.067
6/15/2005	858.92	1202.674
6/16/2005	866.909	1210.756
6/17/2005	870.865	1204.701
6/20/2005	870.462	1204.701
6/21/2005	874.528	1188.011
6/22/2005	876.011	1168.075
6/23/2005	879.484	1181.845
6/24/2005	874.274	1182.896
6/27/2005	870.635	1180.991
6/28/2005	884.452	1195.032
6/29/2005	884.659	1179.721
6/30/2005	884.813	1186.558
7/1/2005	896.017	1193.445
7/4/2005	902.233	1190.924
7/5/2005	900.754	1197.761
7/6/2005	905.055	1209.39
